"","Participant","Day","Block","Pnum","Problem","Base","Height","Answer","Practice","Trained","Seen","Time","Correct","ComputeTimeout","InputTimeout","ComputeDuration","InputDuration","FeedbackDuration","BlankDuration","BackspaceCount","Input","Interference4","InterDist4","Interference8","InterDist8","TotalSolved","Phase","Likelihood1","Likelihood2","Likelihood3","CountPhase","AllExpose","ExactSpacing","D1RT","LIK1","LIK2","LIK3","CNTPHS","PHS","allPHS","allCNTPHS","Experiment_Instance","Day_Trial","Milli_sec","Cumulative_Time","Time_Stamp_v2","ID","Instances","TrialTimeSec","TrialTimeMin_diff","TrialTimeSec_sumDiff","TrialTimeSec_sumDiffneg75","T","N","c","s","InvLogTime_diff","CumAveInvLogTime_diff","CumAveInvLogTime_diff_lag1"
"280",2,1,7,30,"6$5=20",6,5,20,0,4,17,4270,1,0,0,889,625,2000,754,0,20,0,0,0,0,280,3,6.24e-28,8.44e-11,1,16,237,3,0,0,0,0,0,0,0,0,280,280,4270,1862908,1862.908,"6$5=20",18,364.047,18.4669999999999,3127.865,0.511785417741533,117.251938573442,17,0.1,0.1,0.327513775210613,0.298165271447436,0.296438888873132
"281",2,1,7,31,"8$6=33",8,6,33,0,16,16,5453,1,0,0,1929,768,2003,750,0,33,0,0,0,0,281,3,4.79e-12,0.003323589,0.996676411,9,238,13,0,0,0,0,0,0,0,0,281,281,5453,1868361,1868.361,"8$6=33",17,1589.15,79.173,12110.736,0.166653740598824,481.874908643896,16,0.1,0.1,0.226994528133437,0.204880288226068,0.203498148231857
"282",2,1,7,32,"9$6=39",9,6,39,0,32,8,5094,1,0,0,857,1479,2004,751,0,39,-1,-30,0,0,282,3,8.07e-09,0.005669829,0.994330163,5,239,27,0,0,0,0,0,0,0,0,282,282,5094,1873455,1873.455,"9$6=39",9,1575.915,165.091,6449.199,0.0718715469097457,571.618062656133,8,0.1,0.1,0.195204675825161,0.168631731165005,0.165310113082486
"283",2,1,7,33,"6$2=11",6,2,11,0,0,1,4772,1,0,0,1231,788,2000,751,0,11,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,283,4772,1878227,1878.227,"6$2=11",2,936.53,936.53,936.53,0.00590688790983983,936.53,1,0.1,0.1,0.146090333664628,0.0730451668323138,0
"284",2,1,7,34,"6$5=20",6,5,20,0,4,18,4361,1,0,0,911,697,2000,750,0,20,0,0,0,0,284,3,1.96e-29,2.34e-11,1,17,240,2,0,0,0,0,0,0,0,0,284,284,4361,1882588,1882.588,"6$5=20",19,383.727,19.6800000000001,3482.105,0.518451602540467,124.120418466269,18,0.1,0.1,0.321648461040161,0.299401228794422,0.298165271447436
"285",2,1,7,35,"11$6=51",11,6,51,0,8,9,4565,1,0,0,1027,785,2000,751,0,51,0,0,0,0,285,3,6.59e-14,6.48e-05,0.999935189,8,241,6,0,0,0,0,0,0,0,0,285,285,4565,1887153,1887.153,"11$6=51",10,378.967,38.4670000000001,1827.14,0.227580500492454,144.06781751243,9,0.1,0.1,0.268955951203537,0.237164555095777,0.23363217775047
"286",2,1,7,36,"11$4=38",11,4,38,0,16,17,5213,1,0,0,1102,1358,2000,750,0,38,0,0,0,0,286,3,8.18e-14,0.000381134,0.999618866,9,242,14,0,0,0,0,0,0,0,0,286,286,5213,1892366,1892.366,"11$4=38",18,1731.722,75.9449999999999,13689.379,0.173387744631081,498.674440628185,17,0.1,0.1,0.229085811945647,0.204884688877579,0.203461093402986
"287",2,1,7,37,"6$3=15",6,3,15,0,8,9,4181,1,0,0,706,721,2000,752,0,15,0,0,0,0,287,3,9.01e-15,6.42e-06,0.999993578,8,243,6,0,0,0,0,0,0,0,0,287,287,4181,1896547,1896.547,"6$3=15",10,375.773,37.9090000000001,1812.215,0.229796476725545,142.339203556278,9,0.1,0.1,0.269946348721286,0.237772535625565,0.234197667503818
"288",2,1,7,38,"6$5=20",6,5,20,0,4,19,4420,1,0,0,970,697,2000,750,0,20,0,0,0,0,288,3,6.76e-31,6.94e-12,1,18,244,3,0,0,0,0,0,0,0,0,288,288,4420,1900967,1900.967,"6$5=20",20,402.106,18.3790000000001,3831.306,0.539172272549475,127.167615007975,19,0.1,0.1,0.327960874098754,0.300829211059638,0.299401228794422
"289",2,1,7,39,"9$5=35",9,5,35,0,16,17,4374,1,0,0,902,718,2000,752,0,35,0,0,0,0,289,3,1.31e-26,3.35e-10,1,16,245,14,0,0,0,0,0,0,0,0,289,289,4374,1905341,1905.341,"9$5=35",18,1715.971,73.799,13634.214,0.174552460515972,494.820450430142,17,0.1,0.1,0.230546666962892,0.205305900794922,0.203821149843865
"290",2,1,7,40,"8$3=21",8,3,21,0,32,8,5495,1,0,0,2089,649,2003,752,0,21,-1,-22,0,0,290,3,2.71e-06,0.477191922,0.522805365,1,246,27,0,0,0,0,0,0,0,0,290,290,5495,1910836,1910.836,"8$3=21",9,1532.699,157.533,6339.322,0.0733840653218271,557.145399370966,8,0.1,0.1,0.196976679998699,0.169369813703044,0.165918955416087
"291",2,1,8,1,"3$3=6",3,3,6,0,16,17,4475,1,0,0,1241,481,2000,750,0,6,0,0,0,0,291,3,7.1e-28,1.45e-10,1,16,247,14,0,0,0,0,0,0,0,0,291,291,4475,1915311,1915.311,"3$3=6",18,1708.064,75.307,13617.273,0.173931571161366,496.592044711247,17,0.1,0.1,0.229513988742006,0.205387331155922,0.203968116003799
"292",2,1,8,2,"6$5=20",6,5,20,0,4,20,4656,1,0,0,1070,831,2001,751,0,20,0,0,0,0,292,3,2.24e-32,2.17e-12,1,19,248,3,0,0,0,0,0,0,0,0,292,292,4656,1919967,1919.967,"6$5=20",21,421.106,19,4211.306,0.549849949512615,132.666435083638,20,0.1,0.1,0.324869994957859,0.301974010292887,0.300829211059638
"293",2,1,8,3,"11$6=51",11,6,51,0,8,10,4325,1,0,0,816,753,2003,751,0,51,0,0,0,0,293,3,1.62e-15,1.46e-05,0.999985389,9,249,7,0,0,0,0,0,0,0,0,293,293,4325,1924292,1924.292,"11$6=51",11,416.106,37.1389999999999,2198.53,0.243029292387607,152.65283847016,10,0.1,0.1,0.271347952903529,0.240272136714663,0.237164555095777
"294",2,1,8,4,"4$2=7",4,2,7,0,0,1,4566,1,0,0,1180,633,2000,750,0,7,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,294,4566,1928858,1928.858,"4$2=7",2,640.958,640.958,640.958,0.0078501475662602,640.958,1,0.1,0.1,0.154626519832134,0.077313259916067,0
"295",2,1,8,5,"6$3=15",6,3,15,0,8,10,4443,1,0,0,1036,655,2000,750,0,15,0,0,0,0,295,3,1.95e-16,1.5e-06,0.999998504,9,250,6,0,0,0,0,0,0,0,0,295,295,4443,1933301,1933.301,"6$3=15",11,412.527,36.7539999999999,2179.755,0.245033062066615,151.048815240594,10,0.1,0.1,0.272064521101299,0.240889988850632,0.237772535625565
"296",2,1,8,6,"6$5=20",6,5,20,0,4,21,4446,1,0,0,948,738,2004,754,0,20,0,0,0,0,296,3,7.32e-34,6.66e-13,1,20,251,2,0,0,0,0,0,0,0,0,296,296,4446,1937747,1937.747,"6$5=20",22,438.886,17.78,4584.686,0.571549927613008,135.08804305125,21,0.1,0.1,0.331088435718722,0.303297393266788,0.301974010292887
"297",2,1,8,7,"8$6=33",8,6,33,0,16,17,5405,1,0,0,878,1769,2005,750,0,33,-1,-15,0,0,297,3,1.96e-13,0.001045752,0.998954248,10,252,13,0,0,0,0,0,0,0,0,297,297,5405,1943152,1943.152,"8$6=33",18,1663.941,74.7909999999999,13382.183,0.175599596896054,489.99235350011,17,0.1,0.1,0.229864042364331,0.206268274567083,0.204880288226068
"298",2,1,8,8,"11$7=56",11,7,56,0,0,1,8167,0,0,0,3992,919,2503,750,0,58,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,298,8167,1951319,1951.319,"11$7=56",2,402.646,402.646,402.646,0.0111251905497996,402.646,1,0.1,0.1,0.166533824740257,0.0832669123701284,0
"299",2,1,8,9,"10$7=49",10,7,49,0,0,1,12940,0,0,0,7190,2494,2500,754,0,48,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,299,12940,1964259,1964.259,"10$7=49",2,1252.367,1252.367,1252.367,0.00475008398626965,1252.367,1,0.1,0.1,0.140154978833628,0.0700774894168139,0
"300",2,1,8,10,"6$5=20",6,5,20,0,4,22,4313,1,0,0,795,761,2003,752,0,20,0,0,0,0,300,3,3.9e-35,2.31e-13,1,21,253,1,0,0,0,0,0,0,0,0,300,300,4313,1968572,1968.572,"6$5=20",23,469.711,30.8249999999998,5262.836,0.506298854001616,164.572966107643,22,0.1,0.1,0.284670229197687,0.302487516568132,0.303297393266788
"301",2,1,8,11,"11$6=51",11,6,51,0,8,11,4729,1,0,0,960,1015,2000,752,0,51,0,0,0,0,301,3,4.16e-17,3.68e-06,0.999996322,10,254,4,0,0,0,0,0,0,0,0,301,301,4729,1973301,1973.301,"11$6=51",12,465.115,49.009,2737.629,0.232707747040205,181.611640059228,11,0.1,0.1,0.25342212768863,0.241367969295827,0.240272136714663
"302",2,1,8,12,"11$4=38",11,4,38,0,16,18,5075,1,0,0,1068,1250,2000,754,0,38,-1,-10,0,0,302,3,2.85e-15,0.000119753,0.999880247,10,255,12,0,0,0,0,0,0,0,0,302,302,5075,1978376,1978.376,"11$4=38",19,1817.732,86.01,15237.559,0.17371146350345,534.249759576156,18,0.1,0.1,0.222936675480385,0.205834793435621,0.204884688877579
"303",2,1,8,13,"6$3=15",6,3,15,0,8,11,4388,1,0,0,858,777,2000,750,0,15,0,0,0,0,303,3,3.47e-18,3.08e-07,0.999999692,10,256,5,0,0,0,0,0,0,0,0,303,303,4388,1982764,1982.764,"6$3=15",12,461.99,49.463,2723.848,0.232939446972498,181.24225851768,11,0.1,0.1,0.252862156553516,0.241887669492539,0.240889988850632
"304",2,1,8,14,"6$5=20",6,5,20,0,4,23,4169,1,0,0,675,737,2001,754,0,20,0,0,0,0,304,3,6.83e-36,1.14e-13,1,22,257,3,0,0,0,0,0,0,0,0,304,304,4169,1986933,1986.933,"6$5=20",24,488.072,18.3610000000001,5685.139,0.554153063013449,157.999068286783,23,0.1,0.1,0.328052706723023,0.303552732824586,0.302487516568132
"305",2,1,8,15,"9$5=35",9,5,35,0,16,18,5079,1,0,0,926,1401,2000,750,0,35,-1,-7,0,0,305,3,3.9e-28,9.73e-11,1,17,258,12,0,0,0,0,0,0,0,0,305,305,5079,1992012,1992.012,"9$5=35",19,1802.642,86.6709999999998,15194.292,0.173778739582474,533.765678344345,18,0.1,0.1,0.222568400912389,0.206214453432684,0.205305900794922
"306",2,1,8,16,"10$5=40",10,5,40,0,32,9,4679,1,0,0,1071,853,2001,751,0,40,-1,-6,0,0,306,3,1.73e-12,0.000131887,0.999868113,7,259,27,0,0,0,0,0,0,0,0,306,306,4679,1996691,1996.691,"10$5=40",10,1794.931,160.586,8049.117,0.0766459387231897,617.575033724257,9,0.1,0.1,0.196247156972138,0.170572548192252,0.167719813883376
"307",2,1,8,17,"3$3=6",3,3,6,0,16,18,4000,1,0,0,584,657,2002,754,0,6,-1,-5,0,0,307,3,1.56e-29,3.18e-11,1,17,260,12,0,0,0,0,0,0,0,0,307,307,4000,2000691,2000.691,"3$3=6",19,1793.444,85.3800000000001,15154.113,0.17436677620659,531.609667017273,18,0.1,0.1,0.223291389515145,0.206329650016933,0.205387331155922
"308",2,1,8,18,"6$5=20",6,5,20,0,4,24,4302,1,0,0,876,673,2001,750,0,20,0,0,0,0,308,3,3.65e-36,8.34e-14,1,23,261,3,0,0,0,0,0,0,0,0,308,308,4302,2004993,2004.993,"6$5=20",25,506.132,18.0599999999999,6118.579,0.580877214485293,158.202663693387,24,0.1,0.1,0.329607852862452,0.3045949376261,0.303552732824586
"309",2,1,8,19,"11$6=51",11,6,51,0,8,12,4432,1,0,0,854,822,2000,753,0,51,0,0,0,0,309,3,1.24e-18,9.26e-07,0.999999074,11,262,7,0,0,0,0,0,0,0,0,309,309,4432,2009425,2009.425,"11$6=51",13,501.239,36.124,3171.117,0.258481772113006,180.302575885854,12,0.1,0.1,0.273260673253173,0.243821254215623,0.241367969295827
"310",2,1,8,20,"7$4=22",7,4,22,0,32,9,5413,1,0,0,1591,1065,2001,753,0,22,-1,-2,0,0,310,3,2.5e-05,0.236741717,0.76323326,2,263,27,0,0,0,0,0,0,0,0,310,310,5413,2014838,2014.838,"7$4=22",10,1779.418,160.491,7981.554,0.0770156821715937,613.370201199242,9,0.1,0.1,0.196269570423242,0.170829099781889,0.168002380821738
"311",2,1,8,21,"6$3=15",6,3,15,0,8,12,4122,1,0,0,647,721,2001,751,0,15,0,0,0,0,311,3,6.64e-20,5.84e-08,0.999999942,11,264,7,0,0,0,0,0,0,0,0,311,311,4122,2018960,2018.96,"6$3=15",13,498.186,36.1960000000001,3158.2,0.258637872804111,180.052184598257,12,0.1,0.1,0.273122456686403,0.244290345430528,0.241887669492539
"312",2,1,8,22,"8$4=26",8,4,26,0,4,0,5105,0,0,0,1073,777,2503,750,0,33,0,0,0,0,312,1,1,0,0,1,265,NA,0,0,0,0,0,0,0,0,312,312,5105,2024065,2024.065,"8$4=26",1,0,NA,0,0,1,0,0.1,0.1,0,0,0
"313",2,1,8,23,"8$6=33",8,6,33,0,16,18,4526,1,0,0,820,954,2000,750,0,33,1,1,0,0,313,3,1.28e-14,0.000400547,0.999599453,11,266,13,0,0,0,0,0,0,0,0,313,313,4526,2028591,2028.591,"8$6=33",19,1749.38,85.4389999999999,14920.085,0.175421854378765,526.703635904796,18,0.1,0.1,0.223258014749589,0.207162471418794,0.206268274567083
"314",2,1,8,24,"9$6=39",9,6,39,0,32,9,4993,1,0,0,1325,910,2005,750,0,39,1,2,0,0,314,3,8.39e-10,0.003043283,0.996956716,6,267,27,0,0,0,0,0,0,0,0,314,314,4993,2033584,2033.584,"9$6=39",10,1736.044,160.129,7890.36,0.0773230215323496,609.58439551563,9,0.1,0.1,0.196355144269627,0.171404072475467,0.168631731165005
"315",2,1,8,25,"10$2=19",10,2,19,0,0,1,4725,1,0,0,1214,753,2002,754,0,19,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,315,4725,2038309,2038.309,"10$2=19",2,997.37,997.37,997.37,0.00563453102211894,997.37,1,0.1,0.1,0.144762977296889,0.0723814886484445,0
"316",2,1,8,26,"8$4=26",8,4,26,0,4,1,7199,1,0,0,2802,1638,2006,751,0,26,0,0,0,0,316,2,0.05687541,0.94312459,0,1,268,2,0,0,0,0,0,0,0,0,316,316,7199,2045508,2045.508,"8$4=26",2,21.443,21.443,21.443,0.100354266460855,21.443,1,0.1,0.1,0.313996248301708,0.156998124150854,0
"317",2,1,8,27,"11$6=51",11,6,51,0,8,13,4797,1,0,0,1113,929,2001,752,0,51,0,0,0,0,317,3,3.52e-20,2.66e-07,0.999999734,12,269,6,0,0,0,0,0,0,0,0,317,317,4797,2050305,2050.305,"11$6=51",14,542.119,40.8799999999999,3702.557,0.263418379455008,195.282317858553,13,0.1,0.1,0.264899417261281,0.245326837290313,0.243821254215623
"318",2,1,8,28,"11$4=38",11,4,38,0,16,19,4522,1,0,0,930,838,2001,751,0,38,1,6,0,0,318,3,1e-16,3.69e-05,0.999963141,11,270,14,0,0,0,0,0,0,0,0,318,318,4522,2054827,2054.827,"11$4=38",20,1894.183,76.4510000000002,16690.128,0.182412218219538,541.417066885208,19,0.1,0.1,0.228749808043825,0.206980544166031,0.205834793435621
"319",2,1,8,29,"6$3=15",6,3,15,0,8,13,4269,1,0,0,753,761,2001,751,0,15,0,0,0,0,319,3,1.52e-21,1.27e-08,0.999999987,12,271,6,0,0,0,0,0,0,0,0,319,319,4269,2059096,2059.096,"6$3=15",14,538.322,40.136,3679.968,0.265179782343871,193.669549105944,13,0.1,0.1,0.266112757146912,0.245849089124555,0.244290345430528
"320",2,1,8,30,"8$4=26",8,4,26,0,4,2,5236,1,0,0,1176,1305,2003,750,0,26,0,0,0,0,320,3,0.0019287,0.300402812,0.697668488,1,272,3,0,0,0,0,0,0,0,0,320,320,5236,2064332,2064.332,"8$4=26",3,40.2669999999998,18.8239999999998,59.0909999999997,0.173212478958959,26.5685183359463,2,0.1,0.1,0.325731031577468,0.213242426626392,0.156998124150854
"321",2,1,8,31,"9$5=35",9,5,35,0,16,19,4321,1,0,0,851,713,2000,754,0,35,1,9,0,0,321,3,1.23e-29,2.87e-11,1,18,273,14,0,0,0,0,0,0,0,0,321,321,4321,2068653,2068.653,"9$5=35",20,1879.283,76.6410000000001,16650.471,0.182399838410507,541.2478696684,19,0.1,0.1,0.228624447840534,0.207334953153076,0.206214453432684
"322",2,1,8,32,"8$3=21",8,3,21,0,32,9,5422,1,0,0,1959,707,2000,753,0,21,1,10,0,0,322,3,3.74e-07,0.329911045,0.670088582,2,274,27,0,0,0,0,0,0,0,0,322,322,5422,2074075,2074.075,"8$3=21",10,1695.938,163.239,7808.473,0.0774610116137337,607.241148714805,9,0.1,0.1,0.195628469901773,0.171995679322917,0.169369813703044
"323",2,1,8,33,"3$3=6",3,3,6,0,16,19,4095,1,0,0,740,601,2000,752,0,6,1,11,0,0,323,3,3.79e-31,8.11e-12,1,18,275,14,0,0,0,0,0,0,0,0,323,323,4095,2078170,2078.17,"3$3=6",20,1870.923,77.479,16626.214,0.182135848944062,541.943072985979,19,0.1,0.1,0.228076717301044,0.207417003381139,0.206329650016933
"324",2,1,8,34,"8$4=26",8,4,26,0,4,3,4933,1,0,0,1467,712,2001,750,0,26,0,0,0,0,324,3,5.81e-05,0.092651976,0.907289972,2,276,3,0,0,0,0,0,0,0,0,324,324,4933,2083103,2083.103,"8$4=26",4,59.038,18.7710000000002,115.404,0.223704323961422,32.7646507894855,3,0.1,0.1,0.325992600313752,0.241429970048232,0.213242426626392
"325",2,1,8,35,"11$6=51",11,6,51,0,8,14,4479,1,0,0,860,863,2003,750,0,51,0,0,0,0,325,3,1.06e-21,6.92e-08,0.999999931,13,277,7,0,0,0,0,0,0,0,0,325,325,4479,2087582,2087.582,"11$6=51",15,579.396,37.277,4224.435,0.278863940571246,201.17243418082,14,0.1,0.1,0.27109369958816,0.247044628110169,0.245326837290313
"326",2,1,8,36,"7$2=13",7,2,13,0,0,1,4933,1,0,0,1445,729,2003,754,0,13,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,326,4933,2092515,2092.515,"7$2=13",2,1518.744,1518.744,1518.744,0.00411042348796481,1518.744,1,0.1,0.1,0.136473550072066,0.0682367750360329,0
"327",2,1,8,37,"6$3=15",6,3,15,0,8,14,4200,1,0,0,715,730,2000,752,0,15,0,0,0,0,327,3,5.61e-23,3.1e-09,0.999999997,13,278,6,0,0,0,0,0,0,0,0,327,327,4200,2096715,2096.715,"6$3=15",15,575.941,37.6190000000001,4206.634,0.279000441189768,200.900970800943,14,0.1,0.1,0.270469383345571,0.247490442072623,0.245849089124555
"328",2,1,8,38,"8$4=26",8,4,26,0,4,4,4527,1,0,0,1045,729,2000,751,0,26,0,0,0,0,328,3,1.65e-06,0.022297804,0.977700542,3,279,2,0,0,0,0,0,0,0,0,328,328,4527,2101242,2101.242,"8$4=26",5,77.1770000000001,18.1390000000001,187.960000000001,0.267981319030541,38.1549907512448,4,0.1,0.1,0.329196091700908,0.258983194378767,0.241429970048232
"329",2,1,8,39,"8$6=33",8,6,33,0,16,19,5128,1,0,0,1706,665,2004,750,0,33,0,0,0,0,329,3,8.62e-16,0.000209858,0.999790142,12,280,13,0,0,0,0,0,0,0,0,329,329,5128,2106370,2106.37,"8$6=33",20,1827.159,77.779,16397.886,0.182787961681161,538.544759760078,19,0.1,0.1,0.227882654277689,0.208198480561738,0.207162471418794
"330",2,1,8,40,"4$4=10",4,4,10,0,0,2,8031,0,0,0,2794,1982,2501,750,0,12,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,330,8031,2114401,2114.401,"4$4=10",3,2085.665,1468.041,3553.706,0.00745660519999022,1736.42066065624,2,0.1,0.1,0.137107743808793,0.097540725097761,0.077757215742245
"331",2,1,9,1,"3$2=5",3,2,5,0,0,1,5643,0,0,0,1840,546,2503,752,0,6,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,331,5643,2120044,2120.044,"3$2=5",2,1020.511,1020.511,1020.511,0.00553843078076364,1020.511,1,0.1,0.1,0.14428517720628,0.0721425886031401,0
"332",2,1,9,2,"8$4=26",8,4,26,0,4,5,4715,1,0,0,1242,719,2001,751,0,26,0,0,0,0,332,3,3.91e-08,0.005879161,0.9941208,4,281,1,0,0,0,0,0,0,0,0,332,332,4715,2124759,2124.759,"8$4=26",6,100.694,23.5169999999998,305.545,0.269875578307768,50.6980401233315,5,0.1,0.1,0.306081364782848,0.266832889446114,0.258983194378767
"333",2,1,9,3,"11$6=51",11,6,51,0,8,15,4510,1,0,0,1025,729,2003,750,0,51,0,0,0,0,333,3,3.51e-23,2.01e-08,0.99999998,14,282,4,0,0,0,0,0,0,0,0,333,333,4510,2129269,2129.269,"11$6=51",16,621.083,41.6869999999999,4849.74,0.280538998442262,218.126543998317,15,0.1,0.1,0.263618643067901,0.248080504045028,0.247044628110169
"334",2,1,9,4,"11$4=38",11,4,38,0,16,20,5520,1,0,0,896,1872,2000,750,0,38,0,0,0,0,334,3,4.39e-18,1.27e-05,0.999987306,12,283,12,0,0,0,0,0,0,0,0,334,334,5520,2134789,2134.789,"11$4=38",21,1974.145,79.962,18289.368,0.186093551948424,564.312327622932,20,0.1,0.1,0.226501533642636,0.207910115093489,0.206980544166031
"335",2,1,9,5,"6$3=15",6,3,15,0,8,15,5436,0,0,0,1548,632,2502,751,0,21,0,0,0,0,335,3,1.39e-24,1.03e-09,0.999999999,14,284,5,0,0,0,0,0,0,0,0,335,335,5436,2140225,2140.225,"6$3=15",16,619.451,43.5099999999998,4859.284,0.277214953929663,221.03635172196,15,0.1,0.1,0.260851978922917,0.248325538125767,0.247490442072623
"336",2,1,9,6,"8$4=26",8,4,26,0,4,6,4222,1,0,0,837,633,2000,750,0,26,0,0,0,0,336,3,8.62e-10,0.001241045,0.998758954,5,285,3,0,0,0,0,0,0,0,0,336,336,4222,2144447,2144.447,"8$4=26",7,120.382,19.6880000000001,423.673,0.308689123213259,54.8346705762316,6,0.1,0.1,0.321611519856292,0.274658408076139,0.266832889446114
"337",2,1,9,7,"9$5=35",9,5,35,0,16,20,4390,1,0,0,899,736,2002,750,0,35,0,0,0,0,337,3,4.33e-31,9.57e-12,1,19,286,12,0,0,0,0,0,0,0,0,337,337,4390,2148837,2148.837,"9$5=35",21,1959.467,80.1840000000002,18254.151,0.186000320194528,564.451759017911,20,0.1,0.1,0.226364051202153,0.208241100679223,0.207334953153076
"338",2,1,9,8,"10$5=40",10,5,40,0,32,10,4631,1,0,0,1129,744,2001,754,0,40,1,26,0,0,338,3,2.64e-13,6.61e-05,0.99993385,8,287,27,0,0,0,0,0,0,0,0,338,338,4631,2153468,2153.468,"10$5=40",11,1951.708,156.777,9616.887,0.0819609232488847,652.650787296336,10,0.1,0.1,0.197160325821808,0.172989618885848,0.170572548192252
"339",2,1,9,9,"3$3=6",3,3,6,0,16,20,3944,1,0,0,672,518,2000,751,0,6,0,0,0,0,339,3,1.17e-32,2.27e-12,1,19,288,12,0,0,0,0,0,0,0,0,339,339,3944,2157412,2157.412,"3$3=6",21,1950.165,79.2419999999997,18211.054,0.18655271094798,562.444978894331,20,0.1,0.1,0.226951139469443,0.208347200337725,0.207417003381139
"340",2,1,9,10,"8$4=26",8,4,26,0,4,7,4337,1,0,0,913,665,2002,750,0,26,0,0,0,0,340,3,1.92e-11,0.000286395,0.999713605,6,289,3,0,0,0,0,0,0,0,0,340,340,4337,2161749,2161.749,"8$4=26",8,137.684,17.3019999999997,544.786999999998,0.353883515192407,56.8641763550553,7,0.1,0.1,0.333695298058636,0.282038019323951,0.274658408076139
"341",2,1,9,11,"11$6=51",11,6,51,0,8,16,4660,1,0,0,1114,794,2000,750,0,51,0,0,0,0,341,3,9.39e-25,5.87e-09,0.999999994,15,290,7,0,0,0,0,0,0,0,0,341,341,4660,2166409,2166.409,"11$6=51",17,658.223,37.1400000000003,5443.98,0.29589891178456,223.049410436691,16,0.1,0.1,0.271346105605287,0.24944906884269,0.248080504045028
"342",2,1,9,12,"7$4=22",7,4,22,0,32,10,7627,0,0,0,2286,2087,2501,750,0,21,1,30,0,0,342,3,6.19e-06,0.178418142,0.82157567,3,291,27,0,0,0,0,0,0,0,0,342,342,7627,2174036,2174.036,"7$4=22",11,1938.616,159.198,9573.534,0.0817729750100806,653.734486725316,10,0.1,0.1,0.196576447286084,0.173169767736816,0.170829099781889
"343",2,1,9,13,"6$3=15",6,3,15,0,8,16,4072,1,0,0,669,650,2000,750,0,15,0,0,0,0,343,3,2.5e-26,2.05e-10,1,15,292,7,0,0,0,0,0,0,0,0,343,343,4072,2178108,2178.108,"6$3=15",17,657.334,37.8830000000003,5465.412,0.292745538742541,225.847924103863,16,0.1,0.1,0.269993006553535,0.249600095092106,0.248325538125767
"344",2,1,9,14,"8$4=26",8,4,26,0,4,8,4263,1,0,0,804,703,2000,754,0,26,0,0,0,0,344,3,4.62e-13,6.7e-05,0.999932974,7,293,3,0,0,0,0,0,0,0,0,344,344,4263,2182371,2182.371,"8$4=26",9,158.306,20.6220000000003,709.763000000001,0.360704668564354,65.9511810473319,8,0.1,0.1,0.31744210719752,0.285971806865459,0.282038019323951
"345",2,1,9,15,"8$6=33",8,6,33,0,16,20,4610,1,0,0,1199,656,2001,751,0,33,0,0,0,0,345,3,5.52e-17,9.74e-05,0.999902555,13,294,13,0,0,0,0,0,0,0,0,345,345,4610,2186981,2186.981,"8$6=33",21,1907.77,80.6110000000003,18010.106,0.186302485936159,562.175020589037,20,0.1,0.1,0.22610111190862,0.209050986816352,0.208198480561738
"346",2,1,9,16,"9$6=39",9,6,39,0,32,10,5284,1,0,0,1522,1008,2000,751,0,39,0,0,0,0,346,3,1.78e-10,0.001999253,0.998000747,7,295,27,0,0,0,0,0,0,0,0,346,346,5284,2192265,2192.265,"9$6=39",11,1894.725,158.681,9477.17,0.0820808597209046,650.006665731075,10,0.1,0.1,0.196700107609277,0.173703712033086,0.171404072475467
"347",2,1,9,17,"5$2=9",5,2,9,0,0,1,5103,1,0,0,1426,921,2003,750,0,9,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,347,5103,2197368,2197.368,"5$2=9",2,904.097,904.097,904.097,0.00606511065660404,904.097,1,0.1,0.1,0.146844198403479,0.0734220992017396,0
"348",2,1,9,18,"8$4=26",8,4,26,0,4,9,4182,1,0,0,782,641,2004,753,0,26,0,0,0,0,348,3,1.53e-14,1.87e-05,0.999981269,8,296,2,0,0,0,0,0,0,0,0,348,348,4182,2201550,2201.55,"8$4=26",10,177.485,19.1790000000001,882.374000000001,0.386470232485755,70.8572590501943,9,0.1,0.1,0.324006009083511,0.289775227087264,0.285971806865459
"349",2,1,9,19,"11$6=51",11,6,51,0,8,17,4312,1,0,0,791,767,2001,751,0,51,0,0,0,0,349,3,2.31e-26,1.47e-09,0.999999999,16,297,6,0,0,0,0,0,0,0,0,349,349,4312,2205862,2205.862,"11$6=51",18,697.676,39.453,6114.681,0.301318883622303,235.957360173065,17,0.1,0.1,0.267255379382915,0.250438308317147,0.24944906884269
